,zip_code,week_number,week_start,week_end,cases_weekly,cases_cumulative,case_rate_weekly,case_rate_cumulative,tests_weekly,tests_cumulative,test_rate_weekly,test_rate_cumulative,percent_tested_positive_weekly,percent_tested_positive_cumulative,deaths_weekly,deaths_cumulative,death_rate_weekly,death_rate_cumulative,population,row_id,zip_code_location,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,:@computed_region_6mkv_f3dw,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu
1425,60624,11,2021-03-14T00:00:00.000,2021-03-20T00:00:00.000,30,2957,83,8178,1148,35139,3175,97181.8,0.029,0.089,1,73,2.8,201.9,36158,60624-2021-11,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1426,60624,12,2021-03-21T00:00:00.000,2021-03-27T00:00:00.000,43,3000,118.9,8296.9,863,36002,2386.7,99568.6,0.048,0.088,0,73,0,201.9,36158,60624-2021-12,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1427,60624,14,2021-04-04T00:00:00.000,2021-04-10T00:00:00.000,73,3113,201.9,8609.4,1355,38343,3747.4,106042.9,0.055,0.086,1,75,2.8,207.4,36158,60624-2021-14,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1428,60624,15,2021-04-11T00:00:00.000,2021-04-17T00:00:00.000,80,3193,221.3,8830.7,1132,39475,3130.7,109173.6,0.076,0.085,0,75,0,207.4,36158,60624-2021-15,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1429,60624,16,2021-04-18T00:00:00.000,2021-04-24T00:00:00.000,70,3263,193.6,9024.3,1196,40671,3307.7,112481.3,0.061,0.085,1,76,2.8,210.2,36158,60624-2021-16,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1430,60624,17,2021-04-25T00:00:00.000,2021-05-01T00:00:00.000,44,3307,121.7,9146,1092,41763,3020.1,115501.4,0.053,0.084,0,76,0,210.2,36158,60624-2021-17,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1431,60624,18,2021-05-02T00:00:00.000,2021-05-08T00:00:00.000,72,3379,199.1,9345.1,1216,42979,3363,118864.4,0.058,0.083,1,77,2.8,213,36158,60624-2021-18,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1432,60624,19,2021-05-09T00:00:00.000,2021-05-15T00:00:00.000,41,3420,113.4,9458.5,1152,44131,3186,122050.4,0.043,0.082,2,79,5.5,218.5,36158,60624-2021-19,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1433,60624,2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,73,2664,201.9,7367.7,978,26571,2704.8,73485.8,0.084,0.106,1,60,2.8,165.9,36158,60624-2021-2,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1434,60624,20,2021-05-16T00:00:00.000,2021-05-22T00:00:00.000,28,3448,77.4,9535.9,1180,45311,3263.5,125313.9,0.03,0.081,2,81,5.5,224,36158,60624-2021-20,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1435,60624,21,2021-05-23T00:00:00.000,2021-05-29T00:00:00.000,28,3476,77.4,9613.4,1050,46361,2903.9,128217.8,0.035,0.08,1,82,2.8,226.8,36158,60624-2021-21,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1436,60624,22,2021-05-30T00:00:00.000,2021-06-05T00:00:00.000,13,3489,36,9649.3,908,47269,2511.2,130729,0.012,0.078,1,83,2.8,229.5,36158,60624-2021-22,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1437,60624,23,2021-06-06T00:00:00.000,2021-06-12T00:00:00.000,8,3497,22.1,9671.4,688,47957,1902.8,132631.8,0.01,0.077,2,85,5.5,235.1,36158,60624-2021-23,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1438,60624,24,2021-06-13T00:00:00.000,2021-06-19T00:00:00.000,1,3498,2.8,9674.2,629,48586,1739.6,134371.4,0.003,0.076,2,87,5.5,240.6,36158,60624-2021-24,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1439,60624,25,2021-06-20T00:00:00.000,2021-06-26T00:00:00.000,2,3500,5.5,9679.7,731,49317,2021.7,136393.1,0.004,0.075,0,87,0,240.6,36158,60624-2021-25,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1440,60624,26,2021-06-27T00:00:00.000,2021-07-03T00:00:00.000,3,3503,8.3,9688,676,49993,1869.6,138262.6,0.006,0.074,0,87,0,240.6,36158,60624-2021-26,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1441,60624,27,2021-07-04T00:00:00.000,2021-07-10T00:00:00.000,5,3508,13.8,9701.9,682,50675,1886.2,140148.8,0.01,0.073,0,87,0,240.6,36158,60624-2021-27,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1442,60624,29,2021-07-18T00:00:00.000,2021-07-24T00:00:00.000,19,3539,52.5,9787.6,797,52216,2204.2,144410.6,0.025,0.072,2,89,5.5,246.1,36158,60624-2021-29,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1443,60624,3,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,52,2716,143.8,7511.5,1066,27637,2948.2,76434,0.052,0.104,1,61,2.8,168.7,36158,60624-2021-3,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1444,60624,30,2021-07-25T00:00:00.000,2021-07-31T00:00:00.000,21,3560,58.1,9845.7,668,52884,1847.4,146258.1,0.033,0.071,0,89,0,246.1,36158,60624-2021-30,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1445,60624,32,2021-08-08T00:00:00.000,2021-08-14T00:00:00.000,46,3636,127.2,10055.9,898,54630,2483.5,151086.9,0.048,0.07,2,91,5.5,251.7,36158,60624-2021-32,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1446,60624,34,2021-08-22T00:00:00.000,2021-08-28T00:00:00.000,43,3712,118.9,10266.1,985,56583,2724.2,156488.2,0.034,0.069,1,92,2.8,254.4,36158,60624-2021-34,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1447,60624,35,2021-08-29T00:00:00.000,2021-09-04T00:00:00.000,43,3755,118.9,10385,993,57576,2746.3,159234.5,0.037,0.069,1,93,2.8,257.2,36158,60624-2021-35,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1448,60624,36,2021-09-05T00:00:00.000,2021-09-11T00:00:00.000,63,3818,174.2,10559.2,1102,58678,3047.7,162282.2,0.043,0.068,0,93,0,257.2,36158,60624-2021-36,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1449,60624,37,2021-09-12T00:00:00.000,2021-09-18T00:00:00.000,48,3866,132.8,10692,1952,60630,5398.5,167680.7,0.035,0.067,0,93,0,257.2,36158,60624-2021-37,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1450,60624,38,2021-09-19T00:00:00.000,2021-09-25T00:00:00.000,26,3892,71.9,10763.9,1518,62148,4198.2,171879,0.017,0.066,1,94,2.8,260,36158,60624-2021-38,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1451,60624,39,2021-09-26T00:00:00.000,2021-10-02T00:00:00.000,36,3928,99.6,10863.4,2269,64417,6275.2,178154.2,0.021,0.064,0,94,0,260,36158,60624-2021-39,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1452,60624,4,2021-01-24T00:00:00.000,2021-01-30T00:00:00.000,30,2746,83,7594.4,953,28590,2635.7,79069.6,0.038,0.102,2,63,5.5,174.2,36158,60624-2021-4,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1453,60624,40,2021-10-03T00:00:00.000,2021-10-09T00:00:00.000,39,3967,107.9,10971.3,1955,66372,5406.8,183561,0.022,0.063,0,94,0,260,36158,60624-2021-40,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1454,60624,41,2021-10-10T00:00:00.000,2021-10-16T00:00:00.000,29,3996,80.2,11051.5,2083,68455,5760.8,189321.9,0.017,0.062,0,94,0,260,36158,60624-2021-41,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1455,60624,42,2021-10-17T00:00:00.000,2021-10-23T00:00:00.000,39,4035,107.9,11159.4,2735,71190,7564,196885.9,0.017,0.06,2,96,5.5,265.5,36158,60624-2021-42,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1456,60624,43,2021-10-24T00:00:00.000,2021-10-30T00:00:00.000,46,4081,127.2,11286.6,2203,73393,6092.7,202978.6,0.024,0.059,0,96,0,265.5,36158,60624-2021-43,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1457,60624,44,2021-10-31T00:00:00.000,2021-11-06T00:00:00.000,38,4119,105.1,11391.7,2473,75866,6839.4,209818,0.02,0.058,0,96,0,265.5,36158,60624-2021-44,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1458,60624,45,2021-11-07T00:00:00.000,2021-11-13T00:00:00.000,32,4151,88.5,11480.2,2268,78134,6272.5,216090.5,0.017,0.056,0,96,0,265.5,36158,60624-2021-45,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1459,60624,46,2021-11-14T00:00:00.000,2021-11-20T00:00:00.000,50,4201,138.3,11618.5,2649,80783,7326.2,223416.7,0.02,0.055,0,96,0,265.5,36158,60624-2021-46,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1460,60624,47,2021-11-21T00:00:00.000,2021-11-27T00:00:00.000,59,4260,163.2,11781.6,1932,82715,5343.2,228759.9,0.033,0.055,1,97,2.8,268.3,36158,60624-2021-47,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1461,60624,48,2021-11-28T00:00:00.000,2021-12-04T00:00:00.000,113,4373,312.5,12094.1,3396,86111,9392.1,238152,0.037,0.054,1,98,2.8,271,36158,60624-2021-48,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1462,60624,49,2021-12-05T00:00:00.000,2021-12-11T00:00:00.000,111,4484,307,12401.1,3221,89332,8908.1,247060.1,0.042,0.054,2,100,5.5,276.6,36158,60624-2021-49,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1463,60624,5,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,28,2774,77.4,7671.9,897,29487,2480.8,81550.4,0.029,0.1,3,66,8.3,182.5,36158,60624-2021-5,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1464,60624,50,2021-12-12T00:00:00.000,2021-12-18T00:00:00.000,294,4778,813.1,13214.2,3751,93083,10373.9,257434,0.092,0.055,1,101,2.8,279.3,36158,60624-2021-50,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1465,60624,51,2021-12-19T00:00:00.000,2021-12-25T00:00:00.000,618,5396,1709.2,14923.4,3946,97029,10913.2,268347.3,0.166,0.06,2,103,5.5,284.9,36158,60624-2021-51,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1466,60624,52,2021-12-26T00:00:00.000,2022-01-01T00:00:00.000,664,6060,1836.4,16759.8,3413,100442,9439.1,277786.4,0.208,0.065,1,104,2.8,287.6,36158,60624-2021-52,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1467,60624,6,2021-02-07T00:00:00.000,2021-02-13T00:00:00.000,29,2803,80.2,7752.1,985,30472,2724.2,84274.6,0.029,0.097,2,68,5.5,188.1,36158,60624-2021-6,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1468,60624,7,2021-02-14T00:00:00.000,2021-02-20T00:00:00.000,25,2828,69.1,7821.2,784,31256,2168.3,86442.8,0.029,0.096,2,70,5.5,193.6,36158,60624-2021-7,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1469,60624,8,2021-02-21T00:00:00.000,2021-02-27T00:00:00.000,28,2856,77.4,7898.7,839,32095,2320.4,88763.2,0.036,0.094,1,71,2.8,196.4,36158,60624-2021-8,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1470,60624,9,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,35,2891,96.8,7995.5,923,33018,2552.7,91315.9,0.036,0.092,0,71,0,196.4,36158,60624-2021-9,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1471,60624,1,2022-01-02T00:00:00.000,2022-01-08T00:00:00.000,583,6643,1612.4,18372.1,4634,105076,12816,290602.4,0.134,0.068,3,107,8.3,295.9,36158,60624-2022-1,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1472,60624,10,2022-03-06T00:00:00.000,2022-03-12T00:00:00.000,6,7086,16.6,19597.3,3260,133948,9016,370451.9,0.001,0.057,0,115,0,318,36158,60624-2022-10,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1473,60624,11,2022-03-13T00:00:00.000,2022-03-19T00:00:00.000,6,7092,16.6,19613.9,3094,137042,8556.9,379008.8,0.002,0.056,0,115,0,318,36158,60624-2022-11,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1474,60624,12,2022-03-20T00:00:00.000,2022-03-26T00:00:00.000,9,7101,24.9,19638.8,2783,139825,7696.8,386705.6,0.003,0.055,0,115,0,318,36158,60624-2022-12,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1475,60624,13,2022-03-27T00:00:00.000,2022-04-02T00:00:00.000,6,7107,16.6,19655.4,2389,142214,6607.1,393312.7,0.004,0.054,0,115,0,318,36158,60624-2022-13,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1476,60624,14,2022-04-03T00:00:00.000,2022-04-09T00:00:00.000,6,7113,16.6,19672,2485,144699,6872.6,400185.3,0.003,0.053,0,115,0,318,36158,60624-2022-14,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1477,60624,15,2022-04-10T00:00:00.000,2022-04-16T00:00:00.000,10,7123,27.7,19699.7,807,145506,2231.9,402417.2,0.015,0.053,1,116,2.8,320.8,36158,60624-2022-15,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1478,60624,16,2022-04-17T00:00:00.000,2022-04-23T00:00:00.000,25,7148,69.1,19768.8,2628,148134,7268.1,409685.3,0.01,0.052,0,116,0,320.8,36158,60624-2022-16,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1479,60624,17,2022-04-24T00:00:00.000,2022-04-30T00:00:00.000,31,7179,85.7,19854.5,2711,150845,7497.6,417182.9,0.014,0.051,0,116,0,320.8,36158,60624-2022-17,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1480,60624,18,2022-05-01T00:00:00.000,2022-05-07T00:00:00.000,55,7234,152.1,20006.6,2681,153526,7414.7,424597.6,0.023,0.051,0,116,0,320.8,36158,60624-2022-18,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1481,60624,19,2022-05-08T00:00:00.000,2022-05-14T00:00:00.000,73,7307,201.9,20208.5,2609,156135,7215.6,431813.2,0.033,0.051,0,116,0,320.8,36158,60624-2022-19,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1482,60624,2,2022-01-09T00:00:00.000,2022-01-15T00:00:00.000,195,6838,539.3,18911.4,3297,108373,9118.3,299720.7,0.07,0.068,1,108,2.8,298.7,36158,60624-2022-2,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1483,60624,20,2022-05-15T00:00:00.000,2022-05-21T00:00:00.000,68,7375,188.1,20396.6,2902,159037,8025.9,439839,0.03,0.05,0,116,0,320.8,36158,60624-2022-20,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1484,60624,21,2022-05-22T00:00:00.000,2022-05-28T00:00:00.000,42,7417,116.2,20512.7,2739,161776,7575.1,447414.1,0.017,0.05,0,116,0,320.8,36158,60624-2022-21,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1485,60624,22,2022-05-29T00:00:00.000,2022-06-04T00:00:00.000,79,7496,218.5,20731.2,2496,164272,6903,454317.2,0.036,0.05,0,116,0,320.8,36158,60624-2022-22,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1486,60624,23,2022-06-05T00:00:00.000,2022-06-11T00:00:00.000,65,7561,179.8,20911,2449,166721,6773.1,461090.2,0.032,0.049,0,116,0,320.8,36158,60624-2022-23,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1487,60624,24,2022-06-12T00:00:00.000,2022-06-18T00:00:00.000,59,7620,163.2,21074.2,1036,167757,2865.2,463955.4,0.075,0.049,0,116,0,320.8,36158,60624-2022-24,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1488,60624,25,2022-06-19T00:00:00.000,2022-06-25T00:00:00.000,43,7663,118.9,21193.1,878,168635,2428.2,466383.6,0.062,0.05,0,116,0,320.8,36158,60624-2022-25,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1489,60624,26,2022-06-26T00:00:00.000,2022-07-02T00:00:00.000,60,7723,165.9,21359,959,169594,2652.2,469035.9,0.078,0.05,0,116,0,320.8,36158,60624-2022-26,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1490,60624,27,2022-07-03T00:00:00.000,2022-07-09T00:00:00.000,46,7769,127.2,21486.3,879,170473,2431,471466.9,0.063,0.05,0,116,0,320.8,36158,60624-2022-27,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1491,60624,28,2022-07-10T00:00:00.000,2022-07-16T00:00:00.000,65,7834,179.8,21666,1001,171474,2768.4,474235.3,0.077,0.05,0,116,0,320.8,36158,60624-2022-28,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1492,60624,3,2022-01-16T00:00:00.000,2022-01-22T00:00:00.000,107,6945,295.9,19207.4,3541,111914,9793.1,309513.8,0.037,0.067,2,110,5.5,304.2,36158,60624-2022-3,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1493,60624,30,2022-07-24T00:00:00.000,2022-07-30T00:00:00.000,81,8021,224,22183.2,1076,173644,2975.8,480236.7,0.086,0.05,1,117,2.8,323.6,36158,60624-2022-30,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1494,60624,31,2022-07-31T00:00:00.000,2022-08-06T00:00:00.000,65,8086,179.8,22363,913,174557,2525,482761.8,0.087,0.051,0,117,0,323.6,36158,60624-2022-31,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1495,60624,32,2022-08-07T00:00:00.000,2022-08-13T00:00:00.000,58,8144,160.4,22523.4,905,175462,2502.9,485264.7,0.07,0.051,0,117,0,323.6,36158,60624-2022-32,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1496,60624,33,2022-08-14T00:00:00.000,2022-08-20T00:00:00.000,55,8199,152.1,22675.5,883,176345,2442.1,487706.7,0.062,0.051,0,117,0,323.6,36158,60624-2022-33,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1497,60624,34,2022-08-21T00:00:00.000,2022-08-27T00:00:00.000,48,8247,132.8,22808.2,920,177265,2544.4,490251.1,0.061,0.051,0,117,0,323.6,36158,60624-2022-34,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1498,60624,35,2022-08-28T00:00:00.000,2022-09-03T00:00:00.000,54,8301,149.3,22957.6,1193,178458,3299.4,493550.5,0.044,0.051,0,117,0,323.6,36158,60624-2022-35,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1499,60624,36,2022-09-04T00:00:00.000,2022-09-10T00:00:00.000,49,8350,135.5,23093.1,1258,179716,3479.2,497029.7,0.049,0.051,0,117,0,323.6,36158,60624-2022-36,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1500,60624,37,2022-09-11T00:00:00.000,2022-09-17T00:00:00.000,24,8374,66.4,23159.5,1609,181325,4449.9,501479.6,0.021,0.051,0,117,0,323.6,36158,60624-2022-37,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1501,60624,38,2022-09-18T00:00:00.000,2022-09-24T00:00:00.000,26,8400,71.9,23231.4,1527,182852,4223.1,505702.7,0.019,0.05,0,117,0,323.6,36158,60624-2022-38,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1502,60624,4,2022-01-23T00:00:00.000,2022-01-29T00:00:00.000,72,7017,199.1,19406.5,3330,115244,9209.6,318723.4,0.024,0.066,3,113,8.3,312.5,36158,60624-2022-4,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1503,60624,40,2022-10-02T00:00:00.000,2022-10-08T00:00:00.000,18,8441,49.8,23344.8,1519,186184,4201,514917.9,0.013,0.05,0,117,0,323.6,36158,60624-2022-40,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1504,60624,41,2022-10-09T00:00:00.000,2022-10-15T00:00:00.000,20,8461,55.3,23400.1,1360,187544,3761.3,518679.1,0.015,0.049,0,117,0,323.6,36158,60624-2022-41,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1505,60624,42,2022-10-16T00:00:00.000,2022-10-22T00:00:00.000,45,8506,124.5,23524.5,1649,189193,4560.5,523239.7,0.031,0.049,0,117,0,323.6,36158,60624-2022-42,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1506,60624,43,2022-10-23T00:00:00.000,2022-10-29T00:00:00.000,52,8558,143.8,23668.3,1646,190839,4552.2,527791.9,0.031,0.049,0,117,0,323.6,36158,60624-2022-43,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1507,60624,44,2022-10-30T00:00:00.000,2022-11-05T00:00:00.000,43,8601,118.9,23787.3,1534,192373,4242.5,532034.4,0.029,0.049,0,117,0,323.6,36158,60624-2022-44,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1508,60624,46,2022-11-13T00:00:00.000,2022-11-19T00:00:00.000,43,8691,118.9,24036.2,1429,195111,3952.1,539606.7,0.034,0.049,0,117,0,323.6,36158,60624-2022-46,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1509,60624,47,2022-11-20T00:00:00.000,2022-11-26T00:00:00.000,36,8727,99.6,24135.7,665,195776,1839.2,541445.9,0.057,0.049,0,117,0,323.6,36158,60624-2022-47,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1510,60624,6,2022-02-06T00:00:00.000,2022-02-12T00:00:00.000,17,7051,47,19500.5,3076,121167,8507.1,335104.3,0.008,0.063,0,114,0,315.3,36158,60624-2022-6,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1511,60624,7,2022-02-13T00:00:00.000,2022-02-19T00:00:00.000,16,7067,44.3,19544.8,3171,124338,8769.8,343874.1,0.007,0.061,1,115,2.8,318,36158,60624-2022-7,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1512,60624,8,2022-02-20T00:00:00.000,2022-02-26T00:00:00.000,9,7076,24.9,19569.7,2987,127325,8261,352135.1,0.003,0.06,0,115,0,318,36158,60624-2022-8,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1513,60630,16,2024-04-14T00:00:00.000,2024-04-20T00:00:00.000,4,17914,7,31239.5,0,0,0,0,0,0,0,207,0,361,57344,60630-2024-16,"{'type': 'Point', 'coordinates': [-87.759611, 41.971261]}",48,11,21869,129,50
1514,60632,11,2022-03-13T00:00:00.000,2022-03-19T00:00:00.000,13,20956,14.3,23018.7,5291,269615,5811.8,296153.3,0.003,0.09,0,254,0,279,91039,60632-2022-11,"{'type': 'Point', 'coordinates': [-87.711251, 41.810038]}",56,55,22248,640,8
1515,60632,12,2022-03-20T00:00:00.000,2022-03-26T00:00:00.000,11,20967,12.1,23030.8,5092,274707,5593.2,301746.5,0.003,0.088,1,255,1.1,280.1,91039,60632-2022-12,"{'type': 'Point', 'coordinates': [-87.711251, 41.810038]}",56,55,22248,640,8
1516,60632,13,2022-03-27T00:00:00.000,2022-04-02T00:00:00.000,27,20994,29.7,23060.4,5148,279855,5654.7,307401.2,0.006,0.087,1,256,1.1,281.2,91039,60632-2022-13,"{'type': 'Point', 'coordinates': [-87.711251, 41.810038]}",56,55,22248,640,8
1517,60632,14,2022-04-03T00:00:00.000,2022-04-09T00:00:00.000,24,21018,26.4,23086.8,5118,284973,5621.8,313023,0.007,0.085,0,256,0,281.2,91039,60632-2022-14,"{'type': 'Point', 'coordinates': [-87.711251, 41.810038]}",56,55,22248,640,8
1518,60632,15,2022-04-10T00:00:00.000,2022-04-16T00:00:00.000,26,21044,28.6,23115.4,1078,286051,1184.1,314207.1,0.027,0.085,0,256,0,281.2,91039,60632-2022-15,"{'type': 'Point', 'coordinates': [-87.711251, 41.810038]}",56,55,22248,640,8
1519,60632,16,2022-04-17T00:00:00.000,2022-04-23T00:00:00.000,68,21112,74.7,23190.1,5015,291066,5508.6,319715.7,0.017,0.084,0,256,0,281.2,91039,60632-2022-16,"{'type': 'Point', 'coordinates': [-87.711251, 41.810038]}",56,55,22248,640,8
1520,60624,14,2024-03-31T00:00:00.000,2024-04-06T00:00:00.000,5,10309,13.8,28511,0,0,0,0,0,0,0,120,0,331.9,36158,60624-2024-14,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1521,60624,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,3,10312,8.3,28519.3,0,0,0,0,0,0,0,120,0,331.9,36158,60624-2024-15,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1522,60624,16,2024-04-14T00:00:00.000,2024-04-20T00:00:00.000,3,10315,8.3,28527.6,0,0,0,0,0,0,0,120,0,331.9,36158,60624-2024-16,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
1523,60624,4,2024-01-21T00:00:00.000,2024-01-27T00:00:00.000,22,10216,60.8,28253.8,0,0,0,0,0,0,0,120,0,331.9,36158,60624-2024-4,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23
